University,City,Country,Program Name,Deadline,Fees,TOEFL Score,GRE Score,GMAT Score,IELTS Score
university of amsterdam,amsterdam,netherlands,M.S Computer Science,Application Deadline For 2024 Intake (31st Mar 2024),13.8,92,298,,6.5
university of amsterdam,amsterdam,netherlands,M.S Information Studies - Data Science,Application Deadline For 2024 Intake (31st Jan 2024),20.8,100,298,69,7
university of amsterdam,amsterdam,netherlands,M.B.A Big Data and Business Analytics,Prior Application Deadline For 2024 Intake (1st Dec 2023),15.7,100,680,,7
university of amsterdam,amsterdam,netherlands,B.S Economics and Business Economics,Recommended Application Deadline For 2024 Intake (1st Feb 2024),8.7,7,69,,100
michigan state university east,lansing,usa,M.S Computer Science,Application Deadline For Fall 2024 Intake (15th Jan 2024),20.6,6.5,59,298,79
michigan state university east,lansing,usa,M.Acc,Application Deadline For Fall 2024 Intake (15th Jan 2024),23.6,6.5,59,298,79
michigan state university east,lansing,usa,M.B.A,Early Application Deadline For Fall 2024 Intake (2nd Oct 2023),20.6,6.5,59,298,79
michigan state university east,lansing,usa,"M.S Plant Breeding, Genetics and Biotechnology - Forestry",Application Deadline For Fall 2024 Intake (1st Dec 2023),20.6,6.5,59,298,79
michigan state university east,lansing,usa,M.S Electrical Engineering,Application Deadline For Fall 2024 Intake (30th Dec 2023),21.9,6.5,59,298,79
michigan state university east,lansing,usa,M.S Horticulture,Application Deadline For Fall 2024 Intake (1st Dec 2023),20.6,6.5,59,298,80
medical college albany,albany,usa,M.S Physician Assistant Studies,Application Deadline (1st Dec 2023),24.1,,,,
medical college albany,albany,usa,M.S Molecular and Cellular Physiology,Application Deadline (31st Mar 2024),24.1,,,,
medical college albany,albany,usa,M.S Neuroscience and Experimental Therapeutics,Application Deadline (15th Mar 2024),24.1,,,,
medical college albany,albany,usa,M.S Immunology and Microbial Disease,Application Deadline (31st Dec 2023),24.1,,,,
medical college albany,albany,usa,M.S Regenerative and Cancer Cell Biology,Application Deadline (7th Apr 2024),24.1,,,,
new york university tandon school of engineering,brooklyn,usa,M.S Computer Science,Application Deadline For Spring Intake (1st Nov 2023),43.6,7,65,125,90
new york university tandon school of engineering,brooklyn,usa,M.S Computer Engineering,Application Deadline For Spring Intake (1st Nov 2023),43.6,7,65,125,90
new york university tandon school of engineering,brooklyn,usa,B.S Computer Science,Application Deadline For Fall Intake (25th Feb 2024),48.3,7.5,70,,100
new york university tandon school of engineering,brooklyn,usa,M.S Mechatronics and Robotics,Application Deadline For Fall Intake (1st Dec 2023),43.6,7,65,,90
new york university tandon school of engineering,brooklyn,usa,B.S Computer Engineering,Application Deadline For Fall Intake (25th Feb 2024),48.3,7.5,70,,100
new york university tandon school of engineering,brooklyn,usa,B.S Applied Physics,Application Deadline For Fall Intake (25th Feb 2024),48.3,7.5,70,,100
stetson university,deland,usa,M.B.A,Application Deadline For Spring Intake (1st Dec 2023),26.2,520,90,,7
stetson university,deland,usa,B.S Finance,Early Decision Application Deadline (1st Nov 2023),45.5,,,,
stetson university,deland,usa,B.S Economics,Early Decision Application Deadline (1st Nov 2023),45.5,,,,
stetson university,deland,usa,B.S Computer Science,Early Decision Application Deadline (1st Nov 2023),45.5,,,,
stetson university,deland,usa,B.B.A Accounting,Early Decision Application Deadline (1st Nov 2023),45.5,,,,
stetson university,deland,usa,B.B.A Management,Early Decision Application Deadline (1st Nov 2023),45.5,,,,
university of bayreuth,bayreuth,germany,M.B.A Marketing and Sales Management,Application Deadline For Summer 2024 Intake (15th Jan 2024),10,6.5,580,,90
university of bayreuth,bayreuth,germany,M.B.A Health Care Management,Application Deadline For Summer 2024 Intake (15th Jan 2024),8.8,7,600,,95
university of bayreuth,bayreuth,germany,M.S Applied Computer Science,Application Deadline For Summer 2024 Intake (15th Jan 2024),10,,,,
university of bayreuth,bayreuth,germany,M.S Computer Science,Application Deadline For Summer 2024 Intake (15th Jan 2024),11.5,6.5,,,88
university alfred,alfred,usa,M.B.A,Application Deadline For Fall Intake (1st Dec 2023),34.4,550,6.5,,90
university alfred,alfred,usa,M.S Electrical Engineering,Application Deadline For Fall Intake (1st Dec 2023),20.4,6.5,296,,90
university alfred,alfred,usa,M.S Mechanical Engineering,Application Deadline For Fall Intake (1st Dec 2023),20.4,,,,
university alfred,alfred,usa,B.S Marketing,Application Deadline For Fall Intake (1st Dec 2023),31.8,,,,
university alfred,alfred,usa,M.S Materials Science and Engineering,Application Deadline For Fall Intake (1st Dec 2023),20.4,,,,
university alfred,alfred,usa,B.F.A Ceramic Art,Application Deadline For Fall Intake (1st Dec 2023),31.8,,,,
lewis university,romeoville,usa,B.S Chemistry,Application Deadline For Spring Intake (2nd Jan 2024),30.2,6,52,,79
claflin university,orangeburg,usa,M.S Biotechnology,Application Deadline For Summer Intake (1st Feb 2024),12.1,,,,
claflin university,orangeburg,usa,M.B.A,Application Deadline For Summer Intake (1st Feb 2024),12.1,6.5,,,90
claflin university,orangeburg,usa,B.S Computer Science,Application Deadline For Summer Intake (1st Feb 2024),13.7,,,,
claflin university,orangeburg,usa,B.A Criminal Justice,Application Deadline For Summer Intake (1st Feb 2024),13.7,,,,
claflin university,orangeburg,usa,B.A Digital Design,Application Deadline For Fall Intake (1st Feb 2024),13.7,,,,
claflin university,orangeburg,usa,B.S Biotechnology,Application Deadline For Summer Intake (1st Feb 2024),13.7,,,,
institute of technology waterford,waterford,ireland,M.S Construction Project Management,Application Deadline (31st May 2024),9.3,6.5,62,,91
institute of technology waterford,waterford,ireland,B.Arch,Application Deadline (31st May 2024),8.8,6,,,80
institute of technology waterford,waterford,ireland,B.Eng Sustainable Civil Engineering,Application Deadline (31st May 2024),8.8,6,,,80
institute of technology waterford,waterford,ireland,B.Bus Accounting,Application Deadline (31st May 2024),8.8,6,,,80
institute of technology waterford,waterford,ireland,B.S Information Technology,Application Deadline (31st May 2024),8.8,6,,,80
institute of technology waterford,waterford,ireland,B.Bus Economics And Finance,Application Deadline (31st May 2024),8.8,6,,,80
arkansas state university,jonesboro,usa,M.S Computer Science,Application Deadline For Spring 2024 Intake (3rd Nov 2023),9.6,79,56,,6
arkansas state university,jonesboro,usa,M.B.A,Document submission Deadline For Spring 2024 (11th Nov 2023),9.6,79,56,480,6
arkansas state university,jonesboro,usa,Professional Science Masters Biotechnology,Application Deadline For Spring 2024 Intake (3rd Nov 2023),9.6,79,56,,6
arkansas state university,jonesboro,usa,M.S Statistics,Application Deadline for Spring Semester (3rd Nov 2023),9.6,79,56,300,6
arkansas state university,jonesboro,usa,M.S Engineering,Application Deadline for Spring Semester (3rd Nov 2023),9.6,79,56,300,6
arkansas state university,jonesboro,usa,M.S Engineering Management,Application Deadline for Spring Semester (3rd Nov 2023),9.9,79,56,300,6
first nations university of canada,regina,canada,B.B.A,Application Deadline For Winter Intake (15th Dec 2023),21.3,,,,
first nations university of canada,regina,canada,Bachelor of Indigenous Social Work,Application Deadline For Winter Intake (15th Dec 2023),19.2,83,,,6.5
first nations university of canada,regina,canada,Bachelor of Administration in International Business,Application Deadline For Winter Intake (15th Dec 2023),21.3,83,,,6.5
first nations university of canada,regina,canada,Bachelor of Administration in Accounting,Application Deadline For Winter Intake (15th Dec 2023),21.3,83,,,6.5
first nations university of canada,regina,canada,B.A English,Application Deadline For Winter Intake (15th Dec 2023),18.8,83,,,6.5
first nations university of canada,regina,canada,B.A Indigenous Studies,Application Deadline For Winter Intake (15th Dec 2023),18.8,83,,,6.5
clark university atlanta,atlanta,usa,M.S Computer Science,Application Deadline For 2024 Intake (1st Apr 2024),23.7,,,,
clark university atlanta,atlanta,usa,M.B.A,Application Deadline For 2024 Intake (1st Apr 2024),23.7,6.5,550,,90
clark university atlanta,atlanta,usa,M.A Political Science,Application Deadline For 2024 Intake (1st Apr 2024),23.7,,,,
clark university atlanta,atlanta,usa,B.S Computer Science,Application Deadline For 2024 Intake (1st Apr 2024),19.5,,,,
clark university atlanta,atlanta,usa,M.S Mathematics,Application Deadline For 2024 Intake (1st Apr 2024),23.7,,,,
clark university atlanta,atlanta,usa,B.S Computer and Information Systems,Application Deadline For 2024 Intake (1st Apr 2024),19.5,,,,
washington state university,pullman,usa,M.S Computer Science,Priority Application Deadline For Fall Intake (10th Jan 2024),23,7,298,,93
washington state university,pullman,usa,M.S Agriculture,Application Deadline For Fall Intake (1st Jun 2024),23,7,298,,80
washington state university,pullman,usa,M.B.A,Application Deadline For Spring Intake (27th Mar 2024),10.9,7,298,560,80
washington state university,pullman,usa,M.Arch,Application Deadline For Fall Intake (10th Jan 2024),23,7,298,,80
washington state university,pullman,usa,M.S Electrical Engineering,Application Deadline For Fall Intake (10th Jan 2024),23,7,298,,93
washington state university,pullman,usa,M.S Computer Engineering,Application Deadline For Fall Intake (10th Jan 2024),23,7,298,,93
university of michigan ann,arbor,usa,M.S Data Science,Application Deadline for Fall Intake (1st Feb 2024),43.5,6.5,,,84
university of michigan ann,arbor,usa,M.S Computer Science and Engineering,Application Deadline for Fall Intake (15th Jan 2024),43.5,6.5,,,88
university of michigan ann,arbor,usa,B.S Environmental Engineering,Application Deadline (1st Feb 2024),42.2,6.5,55,,88
university of michigan ann,arbor,usa,M.A Accounting,Application Deadline For Fall Intake (15th Jan 2024),43.5,6.5,,,88
university of michigan ann,arbor,usa,M.S Robotics,Application Deadline for Fall Intake (15th Jan 2024),43.5,6.5,,,88
university of michigan ann,arbor,usa,M.S Pharmacology,Application Deadline for Fall Intake (15th Mar 2024),43.5,6.5,,,88
college elmira,elmira,usa,M.S Management,Application Deadline (15th Nov 2023),31.5,80,60,100,6
college elmira,elmira,usa,B.S Human Services,Application Deadline (15th Nov 2023),10.5,80,60,100,6
college elmira,elmira,usa,B.S Biology,Application Deadline (15th Nov 2023),10.5,80,60,100,6
college elmira,elmira,usa,B.S Accounting,Application Deadline (15th Nov 2023),10.5,80,60,100,6
college elmira,elmira,usa,B.S Business Administration,Application Deadline (15th Nov 2023),10.5,80,60,100,6
college elmira,elmira,usa,B.A Englishiterature,Application Deadline (15th Oct 2023),10.5,80,60,100,6
iulm university,milan,italy,M.A Hospitality and Tourism Management,Application Deadline (31st May 2024),8.8,109,,,6.5
iulm university,milan,italy,B.A Corporate Communication and Public Relations,Application Deadline (31st May 2024),7.6,6.5,,,109
iulm university,milan,italy,M.A Strategic Communication,Application Deadline (31st May 2024),8.8,80,,,6.5
iulm university,milan,italy,M.A International Tourism and Hospitality,Application Deadline (31st May 2024),8.8,80,,,6.5
iulm university,milan,italy,M.A Communication for International Relations,Application Deadline (31st May 2024),8.8,6.5,,,79
tennessee technological university,cookeville,usa,M.S Biology,Application Deadline For Fall Intake (1st May 2024),10.9,80,52,,6
tennessee technological university,cookeville,usa,M.S Civil Engineering,Application Deadline For Fall Intake (1st May 2024),10.9,80,52,,6
tennessee technological university,cookeville,usa,M.S Chemistry,Application Deadline For Fall Intake (1st May 2024),10.9,80,52,,6
tennessee technological university,cookeville,usa,M.S Computer Science,Application Deadline For Fall Intake (1st May 2024),10.9,80,52,,6
tennessee technological university,cookeville,usa,M.S Mathematics,Application Deadline For Fall Intake (1st May 2024),10.9,80,52,,6
tennessee technological university,cookeville,usa,B.S Computer Science - Data Science,Application Deadline For 2024 Intake (15th Dec 2023),16.2,80,52,,6
university of alaska,fairbanks,usa,M.S Civil Engineering,Application Deadline For Spring Intake (1st Nov 2023),17.4,,,,
university of alaska,fairbanks,usa,M.S Electrical Engineering,Application Deadline For Spring Intake (1st Nov 2023),17.4,6.5,296,,79
university of alaska,fairbanks,usa,M.S Computer Science,Application Deadline For Spring Intake (1st Nov 2023),17.4,79,,,6.5
university of alaska,fairbanks,usa,M.S Mining Engineering,Application Deadline For Spring Intake (1st Nov 2023),17.4,,,,
university of alaska,fairbanks,usa,M.B.A,Application Deadline For Spring Intake (1st Nov 2023),17.4,400,6.5,,79
university of alaska,fairbanks,usa,M.S Mechanical Engineering,Application Deadline For Spring Intake (1st Nov 2023),17.4,,,,
university of california,berkeley,usa,M.S Computer Science,Application Deadline (8th Dec 2023),22.7,7,54,,90
university of california,berkeley,usa,M.B.A,Application Deadline Round 2 (4th Jan 2024),65.5,7,54,720,90
university of california,berkeley,usa,M.A Information Management and Systems,Application Deadline (8th Jan 2024),27.9,7,54,,90
university of california,berkeley,usa,M.Arch,Application Deadline (5th Jan 2024),27.2,7,54,,90
university of california,berkeley,usa,B.A Data Science,Application Deadline (30th Oct 2023),37.4,6.5,46,115,80
university of california,berkeley,usa,L.L.M,Application Deadline (18th Dec 2023),22.7,7,54,,90
university of west hartford,hartford,usa,B.A/B.S Acoustical Engineering and Music,Early Action Application Deadline For 2024 Intake (15th Nov 2023),35.6,6.5,52,,79
university of west hartford,hartford,usa,M.A Architecture,Priority Application Deadline For 2024 Intake (1st Feb 2024),19.5,6.5,58,,80
university of west hartford,hartford,usa,B.A Communication Studies,Early Action Application Deadline For 2024 Intake (15th Nov 2023),35.6,6.5,52,,79
university of west hartford,hartford,usa,B.A Photography,Early Action Application Deadline For 2024 Intake (15th Nov 2023),35.6,6.5,52,,79
university of west hartford,hartford,usa,B.S Biomedical Engineering - Pre-medicine,Early Action Application Deadline For 2024 Intake (15th Nov 2023),35.6,6.5,52,,79
university of west hartford,hartford,usa,B.A Cinema,Early Action Application Deadline For 2024 Intake (15th Nov 2023),35.6,6.5,52,,79
morehouse school of medicine,atlanta,usa,B.S Neuroscience,Application Deadline (1st Feb 2024),22.4,,,,
university of north carolina,wilmington,usa,M.B.A International,Application Deadline For Spring Intake (15th Nov 2023),16.6,7,54,650,90
university of north carolina,wilmington,usa,M.S Computer Science & Information Systems,Application Deadline For Spring Intake (31st Oct 2023),16.6,7,54,,90
university of north carolina,wilmington,usa,M.S Accountancy,Application Deadline For Spring Intake (1st Apr 2024),16.6,7,54,,90
university of north carolina,wilmington,usa,B.S Physics and Physical Oceanography,Application Deadline For Spring Intake (15th Oct 2023),16.6,7,54,,90
university of north carolina,wilmington,usa,B.S Biology,Application Deadline For Spring Intake (15th Oct 2023),16.6,7,54,,90
university of north carolina,wilmington,usa,B.A Psychology,Application Deadline For Spring Intake (15th Oct 2023),16.6,7,54,,90
peter b gustavson school of business,victoria,canada,M.B.A,Application Deadline For September Intake (30th Apr 2024),18.5,90,550,90,6.5
peter b gustavson school of business,victoria,canada,B.Com,Application Deadline For September Intake (31st Jan 2024),18.3,90,90,,6.5
peter b gustavson school of business,victoria,canada,M.I.B,Application Deadline For September Intake (30th Apr 2024),20.4,90,90,,6.5
peter b gustavson school of business,victoria,canada,M.Mgmt,Application Deadline For September Intake (15th Jan 2024),20.4,90,90,,6.5
peter b gustavson school of business,victoria,canada,M.B.A Sustainable Innovation,Application Deadline For September Intake (30th Apr 2024),18.5,90,90,317,6.5
peter b gustavson school of business,victoria,canada,Ph.D International Management and Organization,Application Deadline For September Intake (30th Jan 2024),4.9,90,90,650,6.5
school of business and innovation berlin,berlin,germany,B.Sc International Business and  Management,Program Intake Deadline (1st Jan 2024),8.3,6,,,50
school of business and innovation berlin,berlin,germany,B.Sc Digital Marketing and Social Media,Application Deadline (1st Jan 2024),7.9,6,,,50
school of business and innovation berlin,berlin,germany,B.A Tourism and Hospitality Management,Application Deadline (1st Jan 2024),8.3,6,,,50
school of business and innovation berlin,berlin,germany,B.A Animation,Application Deadline (1st Jan 2024),9.7,6,,,50
middlesex university dubai,dubai,uae,L.L.B,Ucas Application Deadline (31st Jan 2024),4.4,72,51,,6
middlesex university dubai,dubai,uae,B.Eng Computer Systems Engineering,Ucas Application Deadline (31st Jan 2024),4.4,72,51,,6
middlesex university dubai,dubai,uae,B.A Business Management -Marketing,Ucas Application Deadline (31st Jan 2024),4.4,72,51,,6
middlesex university dubai,dubai,uae,B.A Graphic Design,Ucas Application Deadline (31st Jan 2024),4.4,72,51,,6
middlesex university dubai,dubai,uae,B.A Accounting and Finance,Ucas Application Deadline (31st Jan 2024),4.4,72,51,,6
middlesex university dubai,dubai,uae,B.A Digital Media,Ucas Application Deadline (31st Jan 2024),4.4,72,51,,6
college of business university of texas at arlington,arlington,usa,M.S Business Analytics,Application Deadline For Summer Intake (15th Feb 2024),19.5,79,53,,6.5
college of business university of texas at arlington,arlington,usa,M.S Information Systems,Application Deadline For Summer Intake (15th Feb 2024),19.5,79,53,,6.5
college of business university of texas at arlington,arlington,usa,M.B.A,Application Deadline For Summer Intake (15th Feb 2024),19.5,79,53,500,6.5
college of business university of texas at arlington,arlington,usa,B.B.A Management,Application Deadline For Spring Intake (15th Oct 2023),22.8,79,53,,6.5
college of business university of texas at arlington,arlington,usa,M.S Finance,Application Deadline For Summer Intake (15th Feb 2024),19.5,79,53,,6.5
college of business university of texas at arlington,arlington,usa,B.B.A Accounting,Application Deadline For Spring Intake (15th Oct 2023),22.8,79,53,,6.5
lawrence university,appleton,usa,B.A Computer Science,Application Deadline For Early Action 1 (1st Nov 2023),45.8,6.5,55,,80
lawrence university,appleton,usa,B.A Biomedical Ethics,Application Deadline For Early Action 1 (1st Nov 2023),45.8,6.5,55,,80
lawrence university,appleton,usa,B.A English,Application Deadline For Early Action 1 (1st Nov 2023),45.8,6.5,55,,80
lawrence university,appleton,usa,B.A Music,Application Deadline For Early Action 1 (1st Nov 2023),45.8,6.5,55,,80
lawrence university,appleton,usa,B.A Chemistry,Application Deadline For Early Action 1 (1st Nov 2023),45.8,6.5,55,,80
lawrence university,appleton,usa,B.A Economics,Application Deadline For Early Action 1 (1st Nov 2023),45.8,6.5,55,,80
ross school of business ann,arbor,usa,B.B.A,Early Action Application Deadline (1st Nov 2023),49.2,6.5,54,105,88
ross school of business ann,arbor,usa,M.Mgmt,Application Deadline For Fall Intake (15th Jan 2024),43.5,6.5,,,88
ross school of business ann,arbor,usa,M.B.A Finance,Application Deadline for Fall Intake (15th Jan 2024),43.5,7,610,70,100
eastern illinois university,charleston,usa,M.S Technology,Tuition Fee Deposit Deadline (12th Jun 2024),10.7,6,69,,61
eastern illinois university,charleston,usa,M.B.A,Tuition Fee Deposit Deadline (12th Jun 2024),10.7,6,69,550,61
eastern illinois university,charleston,usa,B.S Computer and Information Technology,Tuition Fee Deposit Deadline (12th Jun 2024),7.4,6,54,,61
eastern illinois university,charleston,usa,M.S Biological Sciences,Tuition Fee Deposit Deadline (12th Jun 2024),10.7,6,69,,61
eastern illinois university,charleston,usa,B.A Psychology,Tuition Fee Deposit Deadline (12th Jun 2024),7.4,6,54,,61
eastern illinois university,charleston,usa,M.S Biochemistry - Biotechnology,Tuition Fee Deposit Deadline (12th Jun 2024),10.7,6,69,,61
cegep marie victorin,montreal,canada,Diploma  Fashion Design,Application Deadline For Fall Intake (14th Mar 2024),9.8,,,,
cegep marie victorin,montreal,canada,Diploma  Human Sciences - Individual Profile,Application Deadline For Fall Intake (14th Mar 2024),9.8,,,,
cegep marie victorin,montreal,canada,Diploma  Fashion Marketing,Application Deadline For Fall Intake (14th Mar 2024),9.8,,,,
cegep marie victorin,montreal,canada,Diploma  Interior Design,Application Deadline For Fall Intake (14th Mar 2024),9.8,,,,
cegep marie victorin,montreal,canada,Diploma  Visual Arts - Fine Arts Profile,Application Deadline For Fall Intake (14th Mar 2024),9.8,,,,
cegep marie victorin,montreal,canada,Diploma  Music - Classical or Jazz,Application Deadline For Fall Intake (14th Mar 2024),9.8,,,,
swedish university of agricultural sciences,uppsala,sweden,M.S Agricultural Food and Environmental Policy Analysis (AFEPA),Application Deadline (15th Jan 2024),16.8,6.5,62,,90
swedish university of agricultural sciences,uppsala,sweden,M.A Agricultural Economics and Management,Application Deadline (15th Jan 2024),18.6,6.5,62,,90
swedish university of agricultural sciences,uppsala,sweden,M.Sandscape Architecture for Sustainable Urbanisation,Application Deadline (15th Jan 2024),27.7,6.5,62,,90
swedish university of agricultural sciences,uppsala,sweden,M.A Horticultural Science,Application Deadline (15th Jan 2024),22.6,6.5,62,,90
swedish university of agricultural sciences,uppsala,sweden,M.Sandscape Architecture,Application Deadline (15th Jan 2024),9.3,6.5,62,,90
swedish university of agricultural sciences,uppsala,sweden,M.A Environmental Economics and Management,Application Deadline (15th Jan 2024),18.6,6.5,62,,90
loyola university new new orleans,orleans,usa,B.B.A International Business,Priority Application Deadline For Spring Intake (1st Nov 2023),35.5,6.5,53,,79
loyola university new new orleans,orleans,usa,B.B.A Finance,Priority Application Deadline For Spring Intake (1st Nov 2023),35.5,6.5,53,,79
loyola university new new orleans,orleans,usa,B.F.A Digital Filmmaking,Priority Application Deadline For Spring Intake (1st Nov 2023),35.5,6.5,53,,79
loyola university new new orleans,orleans,usa,B.S Biological Sciences,Priority Application Deadline For Spring Intake (1st Nov 2023),35.5,6.5,53,,79
loyola university new new orleans,orleans,usa,B.S Music Industry Studies,Priority Application Deadline For Spring Intake (1st Nov 2023),35.5,6.5,53,,79
loyola university new new orleans,orleans,usa,B.S Computer Science with Game Programming,Priority Application Deadline For Spring Intake (1st Nov 2023),35.5,6.5,53,,79
middlebury institute of international studies at monterey,monterey,usa,M.A Translation,Application Deadline (3rd Jan 2024),53.8,,,,
middlebury institute of international studies at monterey,monterey,usa,M.A International Trade and Economic Diplomacy,Application Deadline (3rd Jan 2024),53.8,,,,
middlebury institute of international studies at monterey,monterey,usa,M.A International Education Management,Application Deadline (3rd Jan 2024),53.8,,,,
middlebury institute of international studies at monterey,monterey,usa,M.P.A,Application Deadline (3rd Jan 2024),53.8,,,,
middlebury institute of international studies at monterey,monterey,usa,M.A International Environmental Policy,Application Deadline (3rd Jan 2024),53.8,,,,
sarahawrence college,bronxville,usa,B.A Anthropology,Application Deadline (15th Jan 2024),52.4,,,,
sarahawrence college,bronxville,usa,M.S Art of Teaching,Application Deadline (15th Jan 2024),28.2,,,,
sarahawrence college,bronxville,usa,B.A Music,Application Deadline (15th Jan 2024),52.4,,,,
sarahawrence college,bronxville,usa,B.A/B.Siterature,Application Deadline (15th Jan 2024),52.4,,,,
sarahawrence college,bronxville,usa,B.A Writing,Application Deadline (15th Jan 2024),52.4,,,,
sarahawrence college,bronxville,usa,B.A Russian,Application Deadline (15th Jan 2024),52.4,,,,
slippery university slippery rock,rock,usa,B.S Computer Science,Application Deadline For Fall Intake (1st May 2024),12.8,,,,
slippery university slippery rock,rock,usa,M.B.A,Application Deadline For Fall Intake (1st May 2024),11.6,450,6.5,,79
slippery university slippery rock,rock,usa,B.S Information Systems,Application Deadline For Fall Intake (1st May 2024),12.8,,,,
slippery university slippery rock,rock,usa,"B.A Theatre, Arts Administration",Application Deadline For Fall Intake (1st May 2024),12.8,,,,
slippery university slippery rock,rock,usa,B.S Petroleum and Natural Gas Engineering,Application Deadline For Fall Intake (1st May 2024),12.8,,,,
slippery university slippery rock,rock,usa,B.S Management,Application Deadline For Fall Intake (1st May 2024),12.8,,,,
western university,london,canada,M.S Computer Science,Application Deadline for 2024 Intake (15th Feb 2024),11.9,92,115,,6.5
western university,london,canada,M.A Data Analytics,Final Application Deadline (31st Jan 2024),31.6,94,68,120,7
western university,london,canada,B.Eng Chemical Engineering and Biomedical Engineering,Application Deadline (1st Feb 2024),35.8,83,314,55,6.5
western university,london,canada,B.Eng Environmental Engineering with International Development,Application Deadline (1st Feb 2024),35.8,83,314,55,6.5
western university,london,canada,B.Eng Biomedical Engineering,Application Deadline (1st Feb 2024),35.8,83,314,55,6.5
western university,london,canada,M.Eng Electrical and Computer Engineering,Application Period For Fall 2024 Intake (1st Mar 2024),11.9,83,58,115,6.5
wentworth institute of technology,boston,usa,B.S Computer Science,Application Deadline For Early Action 1 (1st Nov 2023),33.5,6.5,53,,79
wentworth institute of technology,boston,usa,M.A Architecture,Application Deadline For Early Action (15th Feb 2024),35,6.5,53,,79
wentworth institute of technology,boston,usa,B.S Construction Management,Application Deadline For Early Action 1 (1st Nov 2023),33.5,6.5,53,,79
wentworth institute of technology,boston,usa,B.S Computer Engineering,Application Deadline For Early Action 1 (1st Nov 2023),33.5,6.5,53,,79
wentworth institute of technology,boston,usa,B.S Biomedical Engineering,Application Deadline For Early Action 1 (1st Nov 2023),33.5,6.5,53,,79
wentworth institute of technology,boston,usa,B.S Civil Engineering,Application Deadline For Early Action 1 (1st Nov 2023),33.5,6.5,53,,79
college of business northern illinois university,dekalb,usa,Certificate Business Analytics (SAS Software),Application Deadline For Spring Intake (4th Dec 2023),12.7,6.5,53,,80
state university morehead,morehead,usa,M.A Graphic Deisgn,Application Deadline For Spring Intake (2nd Jan 2024),10.8,,,,
state university morehead,morehead,usa,B.B.A Business,Application Deadline For Spring Intake (2nd Jan 2024),19.1,,,,
state university morehead,morehead,usa,M.S Space Systems Engineering,Application Deadline For Spring Intake (2nd Jan 2024),10.8,5.5,296,,61
state university morehead,morehead,usa,M.S Engineering and Technology Management,Application Deadline For Spring Intake (2nd Jan 2024),10.8,,,,
state university morehead,morehead,usa,M.A Studio Art,Application Deadline For Spring Intake (2nd Jan 2024),10.8,,,,
state university morehead,morehead,usa,B.S Professional Physics,Application Deadline For Spring Intake (2nd Jan 2024),19.1,,,,
universityund,lund,sweden,M.S Data Analytics and Business Economics,Application Deadline for Autumn Intake (14th Jan 2024),8.9,6.5,62,600,90
universityund,lund,sweden,M.S Architecture,Application Deadline for Autumn Intake (14th Jan 2024),15.6,6.5,62,280,90
universityund,lund,sweden,M.P.H,Application Deadline for Autumn Intake (14th Jan 2024),13.4,6.5,62,280,90
universityund,lund,sweden,M.S Management,Application Deadline for Autumn Intake (14th Jan 2024),9.7,6.5,62,600,90
universityund,lund,sweden,B.S International Business,Application Deadline for Autumn Intake (14th Jan 2024),7.5,6.5,62,,90
universityund,lund,sweden,M.S Information Systems,Application Deadline for Autumn Intake (14th Jan 2024),8.9,6.5,62,280,90
john molson school of business,montreal,canada,M.B.A,Application Deadline For Fall 2024 Intake (1st Mar 2024),16.8,7,61,580,95
john molson school of business,montreal,canada,M.S Finance,Application Deadline For Fall 2024 Intake (1st Feb 2024),8.8,90,61,120,7
john molson school of business,montreal,canada,Master of Supply Chain Management,Application Deadline For Fall 2024 Intake (1st Feb 2024),9.9,90,61,120,7
john molson school of business,montreal,canada,M.B.A Investment Management,Application Deadline For Fall 2024 Intake (1st Mar 2024),11.5,7,61,580,95
john molson school of business,montreal,canada,M.S Marketing,Application Deadline For Fall 2024 Intake (1st Feb 2024),8.8,90,61,120,7
john molson school of business,montreal,canada,Graduate Diploma Chartered Professional Accountancy,Application Deadline For Summer 2023 Intake (1st Feb 2024),9,7,61,120,95
university of montreal,montreal,canada,M.S Management - Data Science and Business Analytics,Fall Application Deadline for 2024 Intake (1st Feb 2024),18.9,85,601,630,6.5
university of montreal,montreal,canada,M.B.A,Round 3 (Summer) (15th Jan 2024),36.3,85,601,630,6.5
university of montreal,montreal,canada,M.S Data Science and Business Analytics,Fall Application Deadline for 2024 Intake (1st Feb 2024),18.9,72,601,,5.5
university of montreal,montreal,canada,M.S Computer Science,Fall Application Deadline for 2024 Intake (1st Feb 2024),18.9,85,308,601,6.5
university of montreal,montreal,canada,B.S Nursing,Fall Application Deadline for 2024 Intake (1st Feb 2024),8.2,88,59,,6.5
university of montreal,montreal,canada,Diploma Computer Engineering- Data Analytics and Engineering,Application Deadline For Summer Intake (1st Feb 2024),5.3,85,,,6.5
university of applied sciences hamburg,hamburg,germany,M.S Pharmaceutical Biotechnology,Application Deadline For Summer Intake (15th Jan 2024),"69,331",5.5,,,87
university of applied sciences hamburg,hamburg,germany,B.S Information Engineering,Application Deadline For Winter Intake (15th Jul 2024),"69,331",6,59,,87
university of applied sciences hamburg,hamburg,germany,M.A Design,Application Deadline For Winter Intake (15th Jul 2024),"69,331",,,,
university of applied sciences hamburg,hamburg,germany,M.S Production Technology and Management,Application Deadline For Summer Intake (15th Jan 2024),"69,331",,,,
university of applied sciences hamburg,hamburg,germany,B.S Biotechnology,Application Deadline For Summer Intake (15th Jan 2024),"69,331",,,,
