Program Name,University Name,Location
MPhil/PhD Zoology,University of Lincoln,"Lincoln, England"
PhD in Natural Sciences,Ben-Gurion University of the Negev,"Be'er Sheva, Israel"
Creative Practice in Architecture (Research),Cardiff University,"Cardiff, Wales"
MPhil/PhD Physics,University of Lincoln,"Lincoln, England"
MPhil/PhD Astrophysics,University of Lincoln,"Lincoln, England"
PhD in Business & Management,Ben-Gurion University of the Negev,"Be'er Sheva, Israel"
PhD in Administration - Financial Engineering,HEC Montreal,"Montreal, Canada"
MPhil/PhD Creative Writing,"Goldsmiths, University of London","London, England"
Law (Research),Cardiff University,"Cardiff, Wales"
PhD in Administration - International Business,HEC Montreal,"Montreal, Canada"
PhD in Administration - Management Science,HEC Montreal,"Montreal, Canada"
MPhil/PhD Design,University of Lincoln,"Lincoln, England"
MPhil/PhD Medieval Studies,University of Lincoln,"Lincoln, England"
Quantum Technologies and Engineering (PhD),Cardiff University,"Cardiff, Wales"
Text and Data Mining (PhD),Cardiff University,"Cardiff, Wales"
Organisms and Environment (PhD),Cardiff University,"Cardiff, Wales"
MPhil/PhD Theoretical Physics,University of Lincoln,"Lincoln, England"
PhD in Administration - Information Technology,HEC Montreal,"Montreal, Canada"
Story Foundry PhD (Low Residency),Bath Spa University,"Bath, England"
PhD in Administration - Accounting Studies,HEC Montreal,"Montreal, Canada"
Story Foundry PhD (Low Residency),Bath Spa University,"Bath, England"
MPhil/PhD Psychology (IMS),"Goldsmiths, University of London","London, England"
English Literature (Research),Cardiff University,"Cardiff, Wales"
MPhil/PhD Performing Arts Research Opportunities,University of Lincoln,"Lincoln, England"
MPhil/PhD Visual Culture,"Goldsmiths, University of London","London, England"
Executive PhD in Private Sector Development,Maastricht School of Management - MSM,"Maastricht, Netherlands"
MPhil/PhD Social Work,"Goldsmiths, University of London","London, England"
MPhil/PhD Food Manufacturing and Technology,University of Lincoln,"Lincoln, England"
MPhil/PhD Research Architecture,"Goldsmiths, University of London","London, England"
PhD in Applied Geology,VSB - Technical University of Ostrava,"Ostrava, Czech Republic"
MPhil/PhD Computational Physics,University of Lincoln,"Lincoln, England"
MPhil/PhD Management,"Goldsmiths, University of London","London, England"
MPhil/PhD Construction Science and Management,University of Lincoln,"Lincoln, England"
MPhil/PhD Cultural Studies,"Goldsmiths, University of London","London, England"
MPhil/PhD Philosophy of Physics,University of Lincoln,"Lincoln, England"
PhD in Business and Socioeconomic Sciences,Modul University Vienna,"Vienna, Austria"
"MPhil/PhD Music (Research, Composition, Performance Practice or Sonic Arts)","Goldsmiths, University of London","London, England"
MPhil/PhD Biomedical Science,University of Lincoln,"Lincoln, England"
MPhil/PhD Engineering,University of Lincoln,"Lincoln, England"
MPhil/PhD Community & Youth Work,"Goldsmiths, University of London","London, England"
MPhil/PhD Bioveterinary Science,University of Lincoln,"Lincoln, England"
Biosciences (PhD),Cardiff University,"Cardiff, Wales"
MPhil/PhD Design,"Goldsmiths, University of London","London, England"
PhD in Management of Industrial Systems,VSB - Technical University of Ostrava,"Ostrava, Czech Republic"
PhD in Construction of Production Machines and Equipment,VSB - Technical University of Ostrava,"Ostrava, Czech Republic"
MPhil/PhD Drama,"Goldsmiths, University of London","London, England"
MPhil/PhD Forensic Science,University of Lincoln,"Lincoln, England"
PhD in Administration - Logistics and Operations Management,HEC Montreal,"Montreal, Canada"
MPhil/PhD Evolution and Ecology,University of Lincoln,"Lincoln, England"
Healthcare Sciences (Research),Cardiff University,"Cardiff, Wales"
MPhil/PhD Conservation of Cultural Heritage,University of Lincoln,"Lincoln, England"
Biomedicine (PhD),Cardiff University,"Cardiff, Wales"
Economics (Research),Cardiff University,"Cardiff, Wales"
Data Science and Engineering PhD,South Dakota School of Mines & Technology,"Rapid City, United States of America"
MPhil/PhD Pharmacy and Pharmaceutical Sciences,University of Lincoln,"Lincoln, England"
"Geology, Geological Engineering, and Mining Engineering PhD",South Dakota School of Mines & Technology,"Rapid City, United States of America"
Astronomy Instrumentation (Research),Cardiff University,"Cardiff, Wales"
Operational Research (Research),Cardiff University,"Cardiff, Wales"
MPhil/PhD Computer Science,University of Lincoln,"Lincoln, England"
MPhil/PhD Physical and Mathematical Sciences,University of Lincoln,"Lincoln, England"
MPhil/PhD Art Practice & Learning,"Goldsmiths, University of London","London, England"
Language and Communication (Research),Cardiff University,"Cardiff, Wales"
MPhil/PhD Biochemistry and Molecular Biology,University of Lincoln,"Lincoln, England"
Visual Computing (Research),Cardiff University,"Cardiff, Wales"
Politics and International Relations (Research),Cardiff University,"Cardiff, Wales"
Language and Translation Studies (Research),Cardiff University,"Cardiff, Wales"
MPhil/PhD Arts & Computational Technology,"Goldsmiths, University of London","London, England"
Engineering (Research),Cardiff University,"Cardiff, Wales"
Population Medicine (Research),Cardiff University,"Cardiff, Wales"
PhD in Administration - Organizational Behaviour and Human Resources,HEC Montreal,"Montreal, Canada"
Music (Research),Cardiff University,"Cardiff, Wales"
Critical and Cultural Theory (Research),Cardiff University,"Cardiff, Wales"
Welsh (Research),Cardiff University,"Cardiff, Wales"
Pharmacy Practice and Clinical Pharmacy (PhD),Cardiff University,"Cardiff, Wales"
"Community Health, DMed",University of Pretoria - Faculty of Health Sciences,"Pretoria, South Africa"
Story Foundry PhD by Publication (Distance Learning),Bath Spa University,"Bath, England"
PhD in Administration - Data Science,HEC Montreal,"Montreal, Canada"
Musicology (Research),Cardiff University,"Cardiff, Wales"
PhD in Construction and Production Machines and Equipment,VSB - Technical University of Ostrava,"Ostrava, Czech Republic"
Earth Sciences (Research),Cardiff University,"Cardiff, Wales"
Archaeology (Research),Cardiff University,"Cardiff, Wales"
Religious and Theological Studies (Research),Cardiff University,"Cardiff, Wales"
Atmospheric & Environmental Sciences PhD,South Dakota School of Mines & Technology,"Rapid City, United States of America"
Creative Writing (Research),Cardiff University,"Cardiff, Wales"
Solid State Materials (Research),Cardiff University,"Cardiff, Wales"
Condensed Matter and Photonics (Research),Cardiff University,"Cardiff, Wales"
Marketing and Strategy (Research),Cardiff University,"Cardiff, Wales"
Probability and Statistics (Research),Cardiff University,"Cardiff, Wales"
Accounting and Finance (Research),Cardiff University,"Cardiff, Wales"
Infection and Immunity (Research),Cardiff University,"Cardiff, Wales"
Psychology (Research),Cardiff University,"Cardiff, Wales"
Educational Psychology (Research),Cardiff University,"Cardiff, Wales"
Applied Mathematics (Research),Cardiff University,"Cardiff, Wales"
Astronomy and Astrophysics (Research),Cardiff University,"Cardiff, Wales"
Medicine (Research),Cardiff University,"Cardiff, Wales"
Chemical Biology (Research),Cardiff University,"Cardiff, Wales"
Catalysis in the Cardiff Catalysis Institute (Research),Cardiff University,"Cardiff, Wales"
Pharmacology and Physiology (Research),Cardiff University,"Cardiff, Wales"
Drug Delivery and Microbiology (Research),Cardiff University,"Cardiff, Wales"
Ancient History (Research),Cardiff University,"Cardiff, Wales"
Physics and Astronomy (Research),Cardiff University,"Cardiff, Wales"
Orthodontics (Ph.D.),Cyprus Health and Social Sciences University,"Morphou, Cyprus"
EPSRC CDT in Compound Semiconductor Manufacturing,Cardiff University,"Cardiff, Wales"
Chemistry (Research),Cardiff University,"Cardiff, Wales"
Wales (Research),Cardiff University,"Cardiff, Wales"
Physical Organic Chemistry (Research),Cardiff University,"Cardiff, Wales"
Medicinal Chemistry (Research),Cardiff University,"Cardiff, Wales"
Composition (Research),Cardiff University,"Cardiff, Wales"
Pure Mathematics (Research),Cardiff University,"Cardiff, Wales"
Theoretical and Computational Chemistry (Research),Cardiff University,"Cardiff, Wales"
Engineering (Energy and Environment) (Research),Cardiff University,"Cardiff, Wales"
"Engineering (Mechanics, Materials, and Advanced Manufacturing) (Research)",Cardiff University,"Cardiff, Wales"
European Politics and Area Studies (Research),Cardiff University,"Cardiff, Wales"
Organic Synthesis (Research),Cardiff University,"Cardiff, Wales"
Architecture (Research),Cardiff University,"Cardiff, Wales"
"Management, Employment and Organisation (Research)",Cardiff University,"Cardiff, Wales"
"Comparative Politics, Policy and Governance (Research)",Cardiff University,"Cardiff, Wales"
Computer Science and Informatics (Research),Cardiff University,"Cardiff, Wales"
"Engineering (Health, Technology and the Digital World) (Research)",Cardiff University,"Cardiff, Wales"
International Relations and Globalisation (Research),Cardiff University,"Cardiff, Wales"
Pharmacy and Pharmaceutical Sciences (Research),Cardiff University,"Cardiff, Wales"
Political Theory (Research),Cardiff University,"Cardiff, Wales"
Gravitational Physics (Research),Cardiff University,"Cardiff, Wales"
Mathematics (Research),Cardiff University,"Cardiff, Wales"
Periodontology (Ph.D.),Cyprus Health and Social Sciences University,"Morphou, Cyprus"
DLA in Architecture,University of Pécs,"Pécs, Hungary"
Governance and Economics in Public Sector (4 Years),University of Ljubljana,"Ljubljana, Slovenia"
Statistics (4 Years),University of Ljubljana,"Ljubljana, Slovenia"
"Journalism, Media and Culture",Cardiff University,"Cardiff, Wales"
Biomedicine (4 Years),University of Ljubljana,"Ljubljana, Slovenia"
Medical Education,Cardiff University,"Cardiff, Wales"
Computer and Information Science (4 Years),University of Ljubljana,"Ljubljana, Slovenia"
Chemical Sciences (4 Years),University of Ljubljana,"Ljubljana, Slovenia"
Telematics and Logistics,Transport and Telecommunication Institute,"Riga, Latvia"
Digital Economy and Business,Transport and Telecommunication Institute,"Riga, Latvia"
Healthcare Sciences (Research),Cardiff University,"Cardiff, Wales"
Humanities and Social Sciences (4 Years),University of Ljubljana,"Ljubljana, Slovenia"
Electrical Engineering (4 Years),University of Ljubljana,"Ljubljana, Slovenia"
Economics and Business (4 Years),University of Ljubljana,"Ljubljana, Slovenia"
Business Administration - Ph.D.,Kent State University,"Kent, United States of America"
"Language, Policy and Planning",Cardiff University,"Cardiff, Wales"
Built Environment (4 Years),University of Ljubljana,"Ljubljana, Slovenia"
Biosciences (4 Years),University of Ljubljana,"Ljubljana, Slovenia"
Curriculum and Instruction - Ph.D.,Kent State University,"Kent, United States of America"
Global DBA: Durham-Emlyon,emlyon business school,Multiple (3)
Inorganic Chemistry (Research),Cardiff University,"Cardiff, Wales"
Architecture (4 Years),University of Ljubljana,"Ljubljana, Slovenia"
Creative and Critical Writing (Welsh),Cardiff University,"Cardiff, Wales"
Mathematics and Physics (4 Years),University of Ljubljana,"Ljubljana, Slovenia"
Health Management (Ph.D.),Cyprus Health and Social Sciences University,"Morphou, Cyprus"
Biomed Sci-Cell/Molecular Biol - Ph.D.,Kent State University,"Kent, United States of America"
Structural Biophysics,Cardiff University,"Cardiff, Wales"
Distributed and Parallel Systems,Cardiff University,"Cardiff, Wales"
Human Factors Technology,Cardiff University,"Cardiff, Wales"
DClinPsy Psychology,University of Lincoln,"Lincoln, England"
Business Administration (Ph.D.),Cyprus Health and Social Sciences University,"Morphou, Cyprus"
Knowledge Representation and Reasoning,Cardiff University,"Cardiff, Wales"
Neuroscience (MD),Cardiff University,"Cardiff, Wales"
International Ph.D. in Economics,Université Côte d'Azur,Multiple (2)
Physics - Ph.D.,Kent State University,"Kent, United States of America"
Data Privacy and Cybersecurity,Cardiff University,"Cardiff, Wales"
Conservation,Cardiff University,"Cardiff, Wales"
Visual Neuroscience,Cardiff University,"Cardiff, Wales"
Oral and Maxillofacial Surgery (Ph.D.),Cyprus Health and Social Sciences University,"Morphou, Cyprus"
Organisms and Environment (MD),Cardiff University,"Cardiff, Wales"
DMed Neurosurgery,University of Pretoria - Faculty of Health Sciences,"Pretoria, South Africa"
Aerospace Engineering - Ph.D.,Kent State University,"Kent, United States of America"
DMed (Geriatrics),University of Pretoria - Faculty of Health Sciences,"Pretoria, South Africa"
DMed (Neurology),University of Pretoria - Faculty of Health Sciences,"Pretoria, South Africa"
DMed (Medical Microbiology),University of Pretoria - Faculty of Health Sciences,"Pretoria, South Africa"
DMed (Reproductive Biology),University of Pretoria - Faculty of Health Sciences,"Pretoria, South Africa"
DMed (Thoracic Surgery),University of Pretoria - Faculty of Health Sciences,"Pretoria, South Africa"
DMed (Reproductive Biology) (Andrology),University of Pretoria - Faculty of Health Sciences,"Pretoria, South Africa"
